Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Allan Saint-Maximin,Saint-Etienne,22,"AM(CLR),FW",0(3),31,-,-,-,-,0.7,73.3,-,-,6.16
Jonathan Tinhan,Montpellier,30,Midfielder,1(2),89,-,-,-,-,1,75,-,-,6.16
Joshua Nadeau,AC Ajaccio,24,D(CR),6(2),505,-,-,2,1,0.1,76.3,0.5,-,6.16
Zana Allée,Rennes,25,Midfielder,1(4),98,-,-,-,-,0.6,77.1,-,-,6.16
Abdoulrazak Boukari,Sochaux,32,"M(CL),FW",1(9),182,-,-,2,-,0.7,69.2,0.8,-,6.16
Said Benrahma,Nice,23,AM(LR),0(5),65,-,-,-,-,0.6,70,0.4,-,6.14
Stefan Popescu,AC Ajaccio,26,Defender,2(4),191,-,-,1,-,0.2,68.9,0.3,-,6.14
Toifilou Maoulida,SC Bastia,40,M(R),2(4),185,-,-,-,-,-,65.9,1.3,-,6.13
Joseph Barbato,SC Bastia,24,Forward,1(3),156,-,-,-,-,-,69.8,0.5,-,6.13
Clinton N'Jie,Lyon,25,"AM(L),FW",0(3),30,-,-,-,-,0.3,66.7,-,-,6.13
Sadio Diallo,Rennes,28,"AM(CL),FW",0(1),23,-,-,-,-,-,93.3,-,-,6.13
Dennis Oliech,AC Ajaccio,34,"M(R),FW",5(12),576,1,-,2,-,0.9,73.1,0.4,-,6.13
Georges-Kévin Nkoudou,Nantes,24,AM(LR),1(5),114,-,-,-,-,0.3,74.3,0.2,-,6.13
Garry Bocaly,Montpellier,31,D(R),3,226,-,-,1,-,-,76.3,0.7,-,6.11
François Moubandje,Toulouse,29,D(CL),1(2),58,-,-,-,-,0.7,85,-,-,6.10
Dimitri Foulquier,Rennes,26,"D(LR),M(R)",1(1),59,-,-,-,-,-,58.3,0.5,-,6.10
Dan Nistor,Evian Thonon Gaillard,31,Midfielder,1(5),125,-,-,-,-,0.8,71.8,-,-,6.09
John Jairo Ruiz,Lille,25,Midfielder,2(6),110,-,-,-,-,0.8,70,0.1,-,6.09
Abdoulaye Touré,Nantes,25,DMC,0(1),23,-,-,-,-,-,75,-,-,6.09
Fabien Robert,Lorient,30,AM(R),3(9),346,-,-,3,-,0.6,76.6,0.3,-,6.09
Florentin Pogba,Saint-Etienne,28,D(CL),0(4),50,-,-,-,-,0.3,77.8,0.3,-,6.08
Delvin N'Dinga,Monaco,31,M(C),0(2),6,-,-,1,-,-,100,-,-,6.08
Idriss Saadi,Saint-Etienne,27,FW,1,57,-,-,-,-,1,87.5,-,-,6.08
Joris Correa,SC Bastia,25,Midfielder,0(1),6,-,-,-,-,-,50,-,-,6.08
Gaël Danic,Lyon,37,AM(CLR),2(8),123,-,-,1,-,0.5,70.9,-,-,6.07
Hadi Sacko,Bordeaux,25,AM(LR),0(5),51,-,-,1,-,-,81.3,-,-,6.07
Túlio de Melo,Lille,34,FW,1(4),18,-,-,-,-,0.4,50,0.8,-,6.07
Aurelian Chitu,Valenciennes,28,Midfielder,1(6),130,-,-,-,-,0.3,62.2,0.6,-,6.06
Mana Dembele,Guingamp,30,FW,2(8),318,-,-,1,-,1,70.7,0.5,-,6.06
Borja López,Monaco,25,Defender,0(1),20,-,-,-,-,-,42.9,1,-,6.06
Brandon Deville,AC Ajaccio,26,Midfielder,0(1),19,-,-,-,-,-,100,-,-,6.05
Emanuel Herrera,Montpellier,32,FW,2(7),229,-,-,1,-,0.7,64.8,0.3,-,6.04
Foued Kadir,Marseille,35,M(CLR),0(1),7,-,-,-,-,-,100,-,-,6.04
Bryan Constant,Nice,25,Midfielder,0(3),56,-,-,-,-,-,60,-,-,6.03
Yuri Yakovenko,AC Ajaccio,25,Forward,0(2),8,-,-,-,-,-,60,1,-,6.02
Vujadin Savic,Bordeaux,28,D(C),0(2),21,-,-,-,-,-,80,-,-,6.02
Andrés Escobar,Evian Thonon Gaillard,28,AM(LR),0(5),56,-,-,-,-,-,68.2,0.2,-,6.01
David Bellion,Bordeaux,36,FW,0(3),27,-,-,-,-,-,100,-,-,6.01
Laurent Abergel,Marseille,26,Midfielder,0(1),2,-,-,-,-,-,-,-,-,6.01
Pedrinho,Lorient,34,D(R),0(2),11,-,-,-,-,-,71.4,-,-,6.01
Anthony Mandrea,Nice,22,Goalkeeper,0(1),39,-,-,-,-,-,70,-,-,6.00
Enzo Crivelli,Bordeaux,24,FW,0(2),12,-,-,-,-,-,66.7,0.5,-,6.00
Pierre-Francois Moracchini,AC Ajaccio,25,Midfielder,0(1),1,-,-,-,-,-,-,-,-,6.00
Paulin Puel,Nice,22,Midfielder,0(2),14,-,-,-,-,-,77.8,-,-,5.99
Franck Honorat,Nice,22,Forward,1(7),200,-,-,-,-,0.3,79.6,-,-,5.99
Mehdi Fennouche,Toulouse,26,Forward,0(2),9,-,-,-,-,-,100,0.5,-,5.99
Julien Begue,Guingamp,25,Forward,0(1),13,-,-,-,-,-,100,-,-,5.97
Francis Kama Massampu,Valenciennes,27,Forward,0(5),38,-,-,1,-,-,66.7,-,-,5.97
Driss Trichard,Toulouse,24,Forward,0(1),5,-,-,-,-,-,66.7,-,-,5.96
Cheick Diarra,Rennes,27,FW,0(1),12,-,-,1,-,-,60,-,-,5.91
Rémy Vercoutre,Lyon,39,GK,7,622,-,-,3,1,-,50.8,-,-,5.91
Brice Samba,Marseille,25,GK,0(1),67,-,-,-,-,-,80,-,-,5.85
Lucas Veronese,Nice,28,GK,5,450,-,-,1,-,-,52.5,0.2,-,5.81
Larry Azouni,Lorient,25,Midfielder,0(2),15,-,-,-,1,0.5,44.4,-,-,5.62
Aboubacar Demba Camara,AC Ajaccio,24,"AM(L),FW",1,56,-,-,1,-,1,70,-,-,5.54
Grégory Cerdan,Guingamp,36,"D(C),DMC",2(2),182,-,-,1,-,-,74.4,0.3,-,5.47
