Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Matteo Mancosu,Bologna,34,FW,3(6),322,1,-,-,-,0.2,69.8,0.4,-,6.23
Nikola Ninkovic,Chievo,24,AM(CL),0(1),7,-,-,-,-,-,75,-,-,6.22
Antonio Nocerino,AC Milan,34,M(C),1(1),66,-,-,-,-,-,89.2,-,-,6.21
Alexander Farnerud,Torino,35,"AM(C),FW",0(5),90,-,-,-,-,0.4,82.8,0.4,-,6.21
Jonathan de Guzmán,Carpi,31,M(CLR),1(4),111,1,-,-,-,0.4,60.7,0.2,-,6.20
Fabrizio Alastra,Palermo,21,Goalkeeper,1(1),142,-,-,-,-,-,79.5,-,-,6.20
Pawel Wszolek,Sampdoria,27,"D(R),M(CLR)",0(2),10,-,-,-,-,-,100,-,-,6.20
Marcello Trotta,Sassuolo,26,"AM(R),FW",1(7),193,1,-,-,-,1.5,76.6,0.4,-,6.19
Daniele Verde,Frosinone,23,AM(LR),1(5),125,-,-,-,-,1.7,73.5,-,-,6.18
Mauricio Isla,Juventus,31,"D(R),M(CR)",0(1),9,-,-,-,-,-,60,-,-,6.18
Bosko Jankovic,Verona,35,M(LR),11(4),900,1,-,3,1,0.9,63.6,1.2,-,6.18
Andrea Coda,Sampdoria,34,D(C),2(2),121,-,-,1,-,-,85.7,0.5,-,6.18
Matuzalém,Verona,39,M(C),2(5),204,-,-,1,-,-,84.7,0.3,-,6.17
Rodrigo Aguirre,Udinese,24,FW,3(7),335,-,1,1,-,0.7,67.6,0.5,-,6.17
Assane Gnoukouri,Inter,22,M(C),1(1),57,-,-,-,-,1,89.6,0.5,-,6.17
Aaron Tabacchi,Bologna,21,Forward,0(1),7,-,-,-,-,-,83.3,-,-,6.16
Massimiliano Carlini,Frosinone,32,Midfielder,2(12),375,-,-,-,-,0.3,73.1,0.3,-,6.16
Ravel Morrison,Lazio,26,M(C),0(4),60,-,-,-,-,-,91.8,0.3,-,6.16
Gaetano Monachello,Atalanta,25,Forward,3(7),355,-,-,2,-,1.5,81.4,0.2,-,6.15
Nathaniel Chalobah,Napoli,24,DMC,0(5),29,-,-,-,-,-,93,0.4,-,6.15
Federico Bonazzoli,Sampdoria,22,Forward,0(4),69,-,-,-,-,0.3,87.5,0.5,-,6.15
Norbert Gyömbér,Roma,26,"D(C),DMC",0(6),93,-,-,1,-,-,78,0.7,-,6.15
Claud Adjapong,Sassuolo,21,"D(R),M(LR)",0(2),18,-,-,-,-,-,87.5,0.5,-,6.15
Ryder,Udinese,26,"AM(CLR),FW",4(7),410,-,1,1,-,0.3,76.2,0.1,-,6.14
Marko Livaja,Empoli,25,"AM(C),FW",4(14),597,1,-,7,-,0.9,73.9,0.1,-,6.13
Serge Gakpé,Atalanta,32,"AM(LR),FW",0(5),72,-,-,-,-,0.6,56.3,0.4,-,6.13
Luca Checchin,Verona,22,Midfielder,1(3),99,-,-,1,-,-,75.4,-,-,6.12
Boris Radunovic,Atalanta,23,Goalkeeper,1,90,-,-,-,-,-,58.6,-,-,6.12
Sanjin Prcic,Torino,25,M(C),0(2),27,-,-,-,-,-,76.5,-,-,6.12
Filippo Falco,Bologna,27,Midfielder,1(8),214,-,-,1,-,0.4,87,0.2,-,6.11
Nigel de Jong,AC Milan,34,M(C),5,373,-,-,-,1,0.8,85.5,0.6,-,6.11
Zeljko Brkic,Carpi,32,GK,3(1),331,-,-,-,-,-,43.8,0.3,-,6.10
Fernando Llorente,Juventus,34,FW,0(1),11,-,-,-,-,-,50,2,-,6.09
Suso,AC Milan,25,"AM(CLR),FW",1,55,-,-,-,-,2,87.5,-,-,6.09
Manuel Locatelli,AC Milan,21,M(C),1(1),92,-,-,1,-,-,78.3,-,-,6.09
Robert Acquafresca,Bologna,31,FW,2(4),206,-,-,-,-,0.5,67.9,1.2,-,6.09
Filippo Porcari,Carpi,35,"D(C),DMC",2(2),183,-,-,1,-,0.5,79,1,-,6.08
Fabio Della Giovanna,Inter,22,Defender,0(1),9,-,-,-,-,-,60,1,-,6.08
Vasco Regini,Napoli,28,D(CL),0(1),14,-,-,-,-,-,100,-,-,6.07
Alessandro Piu,Empoli,22,Forward,2(8),213,-,-,-,-,0.3,75.9,0.1,-,6.06
Marcelo Estigarribia,Atalanta,31,"D(L),M(CLR)",0(4),25,-,-,-,-,-,69.2,-,-,6.06
Accursio Bentivegna,Palermo,23,Forward,0(1),10,-,-,1,-,-,83.3,-,-,6.05
Amauri,Torino,39,FW,0(1),8,-,-,-,-,-,75,1,-,6.05
Jacopo Sala,Sampdoria,27,"D(R),M(CR)",3(2),195,-,-,2,-,-,80.7,0.2,-,6.04
Dominik Furman,Verona,26,DMC,0(1),19,-,-,-,-,-,88.2,-,-,6.04
Andrés Ponce,Sampdoria,22,FW,0(1),4,-,-,-,-,-,66.7,-,-,6.03
Panagiotis Kone,Fiorentina,31,M(CLR),0(1),8,-,-,-,-,1,75,1,-,6.02
Simone Edera,Torino,22,Forward,0(2),6,-,-,-,-,-,100,-,-,6.02
Franco Zuculini,Bologna,28,M(CR),0(1),18,-,-,-,-,-,93.3,-,-,6.01
Adem Ljajic,Roma,27,"AM(CLR),FW",0(1),1,-,-,-,-,-,-,-,-,6.00
Alejandro Rodriguez,Sampdoria,27,FW,0(6),38,-,-,-,-,-,25,0.2,-,6.00
Andrea Favilli,Juventus,22,Forward,0(1),1,-,-,-,-,-,-,-,-,6.00
Marco Tumminello,Roma,20,Forward,0(1),1,-,-,-,-,-,-,-,-,6.00
Rubinho,Juventus,36,GK,1,1,-,-,-,1,-,-,-,-,6.00
Levan Mchedlidze,Empoli,29,FW,2(11),311,-,-,2,1,0.9,75.6,0.6,-,6.00
Milan Skriniar,Sampdoria,24,D(C),2(1),105,-,-,1,1,-,93.5,0.3,-,6.00
Michele Camporese,Empoli,27,"DMC,M(R)",2,161,-,-,-,-,0.5,96.4,1,-,6.00
Rey Manaj,Inter,22,FW,0(4),33,-,-,1,-,0.5,100,-,-,5.99
Giuseppe Panico,Genoa,22,Forward,0(1),7,-,-,-,-,-,100,-,-,5.99
Samuele Longo,Frosinone,27,FW,3(15),323,-,1,2,-,0.6,61.4,0.2,-,5.99
Norbert Balogh,Palermo,23,Forward,0(4),49,-,-,-,-,0.5,73.7,0.8,-,5.98
Víctor Ibarbo,Roma,29,"AM(LR),FW",0(2),8,-,-,-,-,-,33.3,0.5,-,5.98
Ionut Radu,Inter,22,GK,0(1),18,-,-,-,-,-,50,-,-,5.97
Lorenzo Di Livio,Roma,22,Midfielder,0(1),21,-,-,1,-,-,100,-,-,5.96
Maurizio Domizzi,Udinese,39,D(C),3(2),272,-,-,1,-,0.2,79.2,0.4,-,5.96
Nicolás Castillo,Frosinone,26,FW,3(3),306,-,-,1,-,1.7,80.6,0.5,-,5.95
Antonino La Gumina,Palermo,23,FW,0(3),63,-,-,-,-,1,91.7,-,-,5.92
Juan Carrizo,Inter,35,GK,2,162,-,-,-,-,-,68.4,-,-,5.86
Ferdinando Coppola,Verona,41,GK,1,90,-,-,-,-,-,36.1,-,-,5.76
Rodrigo Ely,AC Milan,25,D(C),2(1),170,-,-,1,1,0.7,73.8,-,-,5.69
