Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Marcelo Estigarribia,Le Mans,31,"D(L),M(CLR)",1(4),106,-,-,1,-,0.2,66.7,0.2,-,6.07
Mickael Pagis,Rennes,45,Forward,0(3),59,-,-,-,-,2,77.3,-,-,6.07
Ishak Belfodil,Lyon,27,"AM(LR),FW",0(3),12,-,-,-,-,0.3,90.9,-,-,6.07
Phillipe Delaye,Montpellier,44,Midfielder,3(1),189,-,-,1,-,-,72.9,0.3,-,6.05
Luigi Pieroni,Valenciennes,38,Forward,0(2),23,-,-,-,-,-,75,-,-,6.05
Ahmed Soukouna,Toulouse,29,Forward,0(3),12,-,-,-,-,-,66.7,0.3,-,6.04
Bangaly-Fodé Koita,Montpellier,28,"AM(LR),FW",0(6),42,-,-,-,-,0.2,70,0.2,-,6.03
Mathieu Peybernes,Sochaux,28,D(C),0(1),8,-,-,-,-,-,100,-,-,6.02
Yaya Sanogo,Auxerre,26,FW,0(1),3,-,-,-,-,-,33.3,-,-,6.02
Pierre Gibaud,Le Mans,31,Defender,0(1),1,-,-,-,-,-,-,-,-,6.00
Steven Joseph-Monrose,Lens,28,AM(L),0(2),15,-,-,-,-,-,80,-,-,6.00
Maxime Barthelme,Lorient,30,"D(L),M(LR)",0(1),25,-,-,-,-,-,40,-,-,5.98
Serdar Gurler,Sochaux,27,AM(LR),0(1),10,-,-,-,-,1,33.3,-,-,5.97
Saber Ben Frej,Le Mans,39,Defender,0(1),6,-,-,-,-,-,50,-,-,5.96
Ibrahima Sory Camara,Le Mans,34,Defender,3,237,-,-,2,-,0.7,69,0.3,-,5.96
Alexandre Lacazette,Lyon,28,"M(LR),FW",0(1),12,-,-,-,-,1,33.3,-,-,5.94
Abeiku Quansah,Nice,28,Midfielder,0(2),14,-,-,-,-,-,85.7,-,-,5.92
Gregory Wimbée,Valenciennes,47,Goalkeeper,1,90,-,-,-,-,-,65,-,-,5.84
Rémy Vercoutre,Lyon,39,GK,2,180,-,-,-,-,-,62.2,-,-,5.52
