Name,Team,Age,Position,Apps,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating
Anders Ågnes Konradsen,Rennes,28,DMC,1(5),184,-,-,-,-,0.3,79,0.2,-,6.13
Cheick Diarra,Rennes,27,FW,6(11),592,1,-,-,1,1.6,77.4,0.5,-,6.13
Kévin Mayi,Saint-Etienne,26,"AM(LR),FW",0(7),80,-,-,-,-,0.1,65.4,-,-,6.13
Omar Daf,Sochaux,42,D(CR),0(2),25,-,-,-,-,-,80,-,-,6.13
Christophe Vincent,SC Bastia,26,Midfielder,0(2),61,-,-,-,-,-,86.7,-,-,6.12
Damien Tibéri,AC Ajaccio,33,AM(C),0(5),49,-,-,-,-,-,60,0.4,-,6.12
Florian Raspentino,Marseille,30,"AM(LR),FW",0(7),30,-,-,-,-,-,79.2,0.1,-,6.12
Adama Ba,Brest,25,Midfielder,2(5),297,-,-,1,-,1.4,80.9,0.6,-,6.11
Benjamin Lecomte,Lorient,28,GK,4(1),395,-,-,-,-,-,57.6,-,-,6.11
Grégory Bettiol,Troyes,33,Forward,0(4),74,-,-,-,-,0.3,86.4,1,-,6.10
Alexis Peuget,Reims,28,DMC,0(1),17,-,-,-,-,-,100,-,-,6.10
Nadjib Baouia,Evian Thonon Gaillard,27,Midfielder,0(1),7,-,-,-,-,-,80,-,-,6.10
Johan Liebus,Reims,40,Goalkeeper,1(1),135,-,-,-,-,-,48.1,-,-,6.10
Julien Toudic,Reims,33,Forward,1(10),338,-,-,2,-,1,65.2,0.4,-,6.09
Lionel Cappone,Brest,40,GK,0(1),12,-,-,-,-,-,-,-,-,6.09
Fouad Rachid,Nancy,27,Midfielder,1(1),83,-,-,-,-,0.5,90.5,-,-,6.07
Fabián Monzón,Nice,32,"D(L),M(L)",1,82,-,-,-,-,-,-,-,-,6.07
Ismael Diomande,Saint-Etienne,26,"D(C),DMC",0(2),9,-,-,-,-,-,50,-,-,6.07
Mathieu Bodmer,Paris Saint-Germain,36,"D(C),M(C)",1(3),180,-,-,1,-,0.3,85.2,0.3,-,6.07
Kamel Ghilas,Reims,35,FW,9(14),938,-,-,4,-,1,79.3,0.3,-,6.07
Abdoulaye Keita,SC Bastia,25,D(R),0(4),50,-,-,-,-,0.3,68.8,-,-,6.06
Viktor Klonaridis,Lille,26,Forward,0(3),38,-,-,-,-,-,87.5,-,-,6.06
Marco Da Silva,Valenciennes,27,M(C),0(3),3,-,-,-,-,0.3,50,-,-,6.06
Junior Joachim,Nancy,27,Forward,0(2),36,-,-,-,-,1,28.6,0.5,-,6.06
Diogo Campos,Evian Thonon Gaillard,28,Forward,0(1),6,-,-,-,-,-,100,-,-,6.05
Abel Khaled,Brest,26,Midfielder,0(7),95,-,-,-,-,1,65.5,0.1,-,6.05
Gianni Bruno,Lille,27,"AM(R),FW",3(10),278,-,-,2,-,0.3,74.7,0.1,-,6.04
Ali M'Madi,Evian Thonon Gaillard,29,Forward,2,134,-,-,-,-,1,77.3,0.5,-,6.03
Clinton N'Jie,Lyon,25,"AM(L),FW",0(4),38,-,-,-,-,-,75,-,-,6.03
Guié Guié,Nice,32,FW,1(2),90,-,-,-,-,0.3,71.4,0.7,-,6.01
Idriss Saadi,Saint-Etienne,27,FW,0(1),18,-,-,-,-,-,50,1,-,6.01
Alassane Pléa,Lyon,26,"AM(LR),FW",0(1),1,-,-,-,-,-,-,-,-,6.00
Fabien Dao Castellana,Nice,25,Midfielder,0(2),14,-,-,-,-,-,85.7,-,-,6.00
Georges Gope-Fenepej,Troyes,30,Forward,0(1),1,-,-,-,-,-,100,-,-,6.00
Ibrahim Amadou,Nancy,26,"D(C),DMC",0(1),1,-,-,-,-,-,100,-,-,6.00
Yassin El Azzouzi,SC Bastia,36,Forward,0(1),1,-,-,-,-,-,100,-,-,6.00
Hadi Sacko,Bordeaux,25,AM(LR),0(4),43,-,-,1,-,-,66.7,-,-,5.99
Kévin Rodrigues,Toulouse,25,D(L),0(1),8,-,-,-,-,1,50,-,-,5.99
Jean-Louis Leca,Valenciennes,33,GK,1(1),180,-,-,1,-,-,-,-,-,5.98
Joan Hartock,Brest,32,Goalkeeper,2,167,-,-,-,1,-,45.5,-,-,5.98
Fabrice Apruzesse,Marseille,34,Forward,0(1),17,-,-,1,-,-,100,-,-,5.97
Anthony Martial,Lyon,23,"AM(LR),FW",0(3),47,-,-,1,-,0.7,87.5,-,-,5.96
Mohamed Camara,Troyes,28,Forward,0(1),2,-,-,-,-,-,100,-,-,5.96
Jonathan Tinhan,Montpellier,30,Midfielder,0(1),8,-,-,1,-,-,80,1,-,5.92
Matthieu Sans,SC Bastia,31,Defender,2(4),244,-,-,1,-,0.2,68.5,0.8,-,5.91
Jean-Landry Bassilekin,Nancy,27,Forward,0(1),8,-,-,-,-,-,-,-,-,5.89
Abdel Billel Omrani,Marseille,26,Forward,0(1),24,-,-,-,-,-,50,-,-,5.86
Kafoumba Coulibaly,Nice,33,"D(CR),M(CR)",1,43,-,-,-,-,-,-,-,-,5.85
David Gigliotti,AC Ajaccio,34,Forward,0(1),33,-,-,1,-,-,-,-,-,5.75
Ejike Uzoenyi,Rennes,27,Midfielder,0(1),3,-,-,-,-,-,100,-,-,5.68
David Oberhauser,AC Ajaccio,28,Goalkeeper,0(1),28,-,-,-,-,1,11.1,-,-,5.66
Ronan Le Crom,Paris Saint-Germain,44,GK,0(1),20,-,-,-,1,-,100,-,-,5.55
Jires Kembo-Ekoko,Rennes,31,"M(LR),FW",1,30,-,-,-,1,2,100,-,-,5.22
Johann Durand,Evian Thonon Gaillard,38,Goalkeeper,1(1),121,-,-,1,-,-,45.8,-,-,5.21
Innocent Emeghara,Lorient,30,FW,0(1),4,-,-,-,1,1,-,-,-,5.15
